chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1737839824,2025-01-25T21:17:04Z,ON0ABT-2,PI1SHB?,34(11/11),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737839842,2025-01-25T21:17:22Z,PI1SHB,PI1SHB,42(11/11),0,;,PI4TIL,C-,51.579000,5.046833,,,,145.400,,,>40 APRSmax,,, VERON A39 Tilburg
0,1737839846,2025-01-25T21:17:26Z,PI1DFT-2,PI1SHB,41(12/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737839882,2025-01-25T21:18:02Z,PA5MB-10,ON0ANT-10?,75(18/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737839896,2025-01-25T21:18:16Z,PA5MB-10,PI1SHB?,40(11/12),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737839898,2025-01-25T21:18:18Z,PA5MB-10,ON0ANT-10?,80(18/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737839964,2025-01-25T21:19:24Z,PA5MB-10,PI1SHB?,39(11/12),0,@,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,PA5MB Solar and Wind powered: info on https://www.qrz.com/db/PA5MB
0,1737839969,2025-01-25T21:19:29Z,ON4AGP-9,ON0ANT-10,79(18/19),0,`,ON4AGP-9,/>,50.908333,4.450000,58.0,224.0,29.0,,,,Kenwood TM-D700,En Route,,
0,1737839970,2025-01-25T21:19:30Z,ON4AGP-9,PI1SHB?,52(12/12),0,`,ON4AGP-9,/>,50.908333,4.450000,58.0,224.0,29.0,,,,Kenwood TM-D700,En Route,,
0,1737839986,2025-01-25T21:19:46Z,PD5RT-15,PI1SHB?,42(12/13),0,!,PD5RT-15,\?,52.126500,6.208833,,,,,,,DIGI_NED,,,Multi QRG RX iGate Zutphen
0,1737840028,2025-01-25T21:20:28Z,PA5MB-10,ON0ANT-10?,73(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737840034,2025-01-25T21:20:34Z,ON4AGP-9,ON0ANT-10,58(19/19),0,`,ON4AGP-9,/>,50.903333,4.434500,34.0,241.0,34.0,,,,Kenwood TM-D700,En Route,,
0,1737840034,2025-01-25T21:20:34Z,ON0ANT-10,ON0ANT-10,76(19/18),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737840036,2025-01-25T21:20:36Z,ON4AGP-9,PI1SHB?,43(11/12),0,`,ON4AGP-9,/>,50.903333,4.434500,34.0,241.0,34.0,,,,Kenwood TM-D700,En Route,,
0,1737840037,2025-01-25T21:20:37Z,ON0ANT-10,PI1SHB,38(11/12),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737840037,2025-01-25T21:20:37Z,PI1SHB,PI1SHB,40(11/12),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737840040,2025-01-25T21:20:40Z,PI1SHB,ON0ANT-10?,75(19/19),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737840045,2025-01-25T21:20:45Z,PD5RT-15,PI1SHB,38(12/11),0,D,PD5RT-15,/v,,,,,,,,,,,,
0,1737840052,2025-01-25T21:20:52Z,PD5RT-15,ON0ANT-10?,76(19/18),0,D,PD5RT-15,/v,,,,,,,,,,,,
0,1737840088,2025-01-25T21:21:28Z,PI1SHB,PI1SHB,40(11/11),0,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Info on http://www.shbrg.wordpress.com
0,1737840093,2025-01-25T21:21:33Z,PI1SHB,ON0ANT-10?,75(19/18),0,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Info on http://www.shbrg.wordpress.com
0,1737840107,2025-01-25T21:21:47Z,ON6SX,ON0ANT-10,78(19/18),0,@,ON6SX,/-,50.906667,4.625500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.4V,T=22.9C/73.2F"
0,1737840109,2025-01-25T21:21:49Z,ON6SX,PI1SHB?,38(12/11),0,@,ON6SX,/-,50.906667,4.625500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.4V,T=22.9C/73.2F"
0,1737840130,2025-01-25T21:22:10Z,PD5RT-15,PI1SHB,41(12/11),0,D,PD5RT-15,/v,,,,,,,,,,,,
0,1737840132,2025-01-25T21:22:12Z,PD5RT-15,ON0ANT-10?,87(19/19),1,D,PD5RT-15,/v,,,,,,,,,,,,
0,1737840146,2025-01-25T21:22:26Z,PI1SHB,PI1SHB,42(11/12),0,;,PI2SHB,/r,51.709333,5.319333,,,,430.175,+1600,71.9,>40 APRSmax,,,
0,1737840146,2025-01-25T21:22:26Z,PI1DFT-2,PI1SHB,38(12/11),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737840151,2025-01-25T21:22:31Z,ON4ALS-11,ON0ANT-10?,87(19/19),1,`,ON4ALS-11,\-,51.231000,4.480167,2.0,133.0,-8.0,,,,Mic-Emsg,In Service,,_4
0,1737840152,2025-01-25T21:22:32Z,ON4ALS-11,PI1SHB?,48(12/12),0,`,ON4ALS-11,\-,51.231000,4.480167,2.0,133.0,-8.0,,,,Mic-Emsg,In Service,,_4
0,1737840152,2025-01-25T21:22:32Z,PI1SHB,PI1SHB,43(11/12),0,T,PI1SHB,/ ,,,,,,,,,>40 APRSmax,,"Seq=959, Avg 10m=0.0930 Rx Erlang, Avg 10m=0.0345 Tx Erlang, RxPkts=82.0 count/10m, IGateDropRx=82.0 count/10m, TxPkts=33.0 count/10m, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1737840156,2025-01-25T21:22:36Z,PD3V,PI1SHB?,48(12/12),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737840157,2025-01-25T21:22:37Z,PI1SHB,PI1SHB,42(11/14),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737840209,2025-01-25T21:23:29Z,PA5MB-10,PI1SHB?,33(11/11),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737840248,2025-01-25T21:24:08Z,PA5MB-10,PI1SHB?,36(11/11),0,!,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,"6/Solar & Wind powered Igate / Digi JO21HN U=13.5V,T=26.6C"
0,1737840260,2025-01-25T21:24:20Z,PA5MB-10,PI1SHB?,34(11/11),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737840263,2025-01-25T21:24:23Z,PA5MB-10,PI1SHB?,32(11/11),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737840270,2025-01-25T21:24:30Z,PA5MB-10,PI1SHB?,33(11/11),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737840272,2025-01-25T21:24:32Z,PI1SHB,PI1SHB,43(11/11),0,:,PI1SHB,/ ,,,,,,,,,>40 APRSmax,,,
0,1737840300,2025-01-25T21:25:00Z,PD3V-10,PI1SHB?,45(12/13),0,!,PD3V-10,T#,51.601833,5.228167,,,20.1,,,,"DireWolf, WB2OSZ",,,Digipeater Haaren JO21OO
0,1737840326,2025-01-25T21:25:26Z,PA5MB-10,ON0ANT-10?,85(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737843450,2025-01-25T22:17:30Z,PI1DFT-2,PI1SHB,41(11/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737843483,2025-01-25T22:18:03Z,PA5MB-10,ON0ANT-10?,77(18/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737843496,2025-01-25T22:18:16Z,PA5MB-10,ON0ANT-10?,75(18/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737843546,2025-01-25T22:19:06Z,ON0TVO,ON0ANT-10?,85(19/18),0,@,ON0TVO,/#,51.044833,3.701667,,,,,,,SQ3PLX http://microsat.com.pl/,,,DIGI Gent
0,1737843562,2025-01-25T22:19:22Z,PA5MB-10,ON0ANT-10?,81(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737843586,2025-01-25T22:19:46Z,PD5RT-15,PI1SHB?,46(13/13),0,!,PD5RT-15,\?,52.126500,6.208833,,,,,,,DIGI_NED,,,Multi QRG RX iGate Zutphen
0,1737843596,2025-01-25T22:19:56Z,PE2PVD-9,PI1SHB?,46(12/12),0,`,PE2PVD-9,/>,52.063167,4.377000,50.0,35.0,10.0,,,,Mic-Emsg,Off Duty,,patrick ft5d_3
0,1737843598,2025-01-25T22:19:58Z,ON0TVO,ON0ANT-10?,76(18/17),0,T,ON0TVO,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry Test: Seq=74, Temp=5.0 C, Rx1h=150 Pkt, Dg1h=70 Pkt, Eff1h=50 Pcnt, Eff=59 Pcnt, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1737843604,2025-01-25T22:20:04Z,PI6BLA,PI1SHB,45(12/12),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737843606,2025-01-25T22:20:06Z,PI6BLA,ON0ANT-10,80(18/18),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737843630,2025-01-25T22:20:30Z,PA5MB-10,ON0ANT-10?,78(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737843634,2025-01-25T22:20:34Z,ON0ANT-10,ON0ANT-10,86(19/18),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737843635,2025-01-25T22:20:35Z,ON0ANT-10,PI1SHB,46(12/12),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737843636,2025-01-25T22:20:36Z,PI1SHB,PI1SHB,50(10/12),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737843683,2025-01-25T22:21:23Z,ON0ABT-2,ON0ANT-10,88(18/19),0,=,ON0ABT-2,2#,51.115167,3.315500,,,,,,,SQ3PLX http://microsat.com.pl/,,, DIGI Beernem - WOC vzw
0,1737843684,2025-01-25T22:21:24Z,ON0ABT-2,PI1SHB?,59(12/13),0,=,ON0ABT-2,2#,51.115167,3.315500,,,,,,,SQ3PLX http://microsat.com.pl/,,, DIGI Beernem - WOC vzw
0,1737843699,2025-01-25T22:21:39Z,DB0BOH-10,ON0ANT-10?,80(20/19),0,@,DB0BOH-10,/#,51.843000,6.614333,,,,,,,SQ3PLX http://microsat.com.pl/,,,Gateway Bocholt U=14.0V.
0,1737843700,2025-01-25T22:21:40Z,PI1SHB,ON0ANT-10?,85(19/18),1,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737843711,2025-01-25T22:21:51Z,ON6SX,ON0ANT-10,86(19/18),1,@,ON6SX,/-,50.906667,4.625500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.4V,T=23.7C/74.6F"
0,1737843718,2025-01-25T22:21:58Z,DB0ET,PI1SHB,51(12/12),0,',DB0ET,/r,53.405833,7.015667,0.0,,65.0,438.925,,,Unknown manufacturer,In Service,, FM Repeater LH Campen
0,1737843728,2025-01-25T22:22:08Z,PD5RT-15,PI1SHB,56(12/12),0,D,PD5RT-15,/v,,,,,,,,,,,,
0,1737843729,2025-01-25T22:22:09Z,DB0KX-2,PI1SHB?,59(11/12),0,!,DB0KX-2,S#,51.282000,6.347667,,,,,,,"DireWolf, WB2OSZ",,,APRS Digi DARC R02 VFDB Z59
0,1737843732,2025-01-25T22:22:12Z,PD5RT-15,ON0ANT-10?,81(19/18),0,D,PD5RT-15,/v,,,,,,,,,,,,
0,1737843742,2025-01-25T22:22:22Z,PD5RT-15,PI1SHB,60(12/12),0,D,PD5RT-15,/v,,,,,,,,,,,,
0,1737843747,2025-01-25T22:22:27Z,PI1SHB,PI1SHB,50(12/13),0,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Info on http://www.shbrg.wordpress.com
0,1737843752,2025-01-25T22:22:32Z,PI1DFT-2,PI1SHB,50(12/11),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737843752,2025-01-25T22:22:32Z,PI1SHB,PI1SHB,56(12/12),0,T,PI1SHB,/ ,,,,,,,,,>40 APRSmax,,"Seq=963, Avg 10m=0.0680 Rx Erlang, Avg 10m=0.0230 Tx Erlang, RxPkts=49.0 count/10m, IGateDropRx=49.0 count/10m, TxPkts=20.0 count/10m, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1737843756,2025-01-25T22:22:36Z,PI1SHB,ON0ANT-10?,83(19/19),0,T,PI1SHB,/ ,,,,,,,,,>40 APRSmax,,"Seq=963, Avg 10m=0.0680 Rx Erlang, Avg 10m=0.0230 Tx Erlang, RxPkts=49.0 count/10m, IGateDropRx=49.0 count/10m, TxPkts=20.0 count/10m, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1737843760,2025-01-25T22:22:40Z,PD3V,PI1SHB?,58(13/13),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737843765,2025-01-25T22:22:45Z,PD3V,ON0ANT-10?,78(19/19),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737843829,2025-01-25T22:23:49Z,PA5MB-10,ON0ANT-10?,80(18/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737843847,2025-01-25T22:24:07Z,PA5MB-10,ON0ANT-10,82(19/18),0,!,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,"6/Solar & Wind powered Igate / Digi JO21HN U=13.5V,T=25.8C"
0,1737843849,2025-01-25T22:24:09Z,PA5MB-10,PI1SHB?,45(12/12),0,!,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,"6/Solar & Wind powered Igate / Digi JO21HN U=13.5V,T=25.8C"
0,1737843863,2025-01-25T22:24:23Z,PA5MB-10,ON0ANT-10?,61(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737843864,2025-01-25T22:24:24Z,PA5MB-10,ON0ANT-10?,76(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737843871,2025-01-25T22:24:31Z,PA5MB-10,ON0ANT-10?,80(20/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737843900,2025-01-25T22:25:00Z,PD3V-10,PI1SHB?,42(13/13),0,!,PD3V-10,T#,51.601833,5.228167,,,20.1,,,,"DireWolf, WB2OSZ",,,Digipeater Haaren JO21OO
0,1737843905,2025-01-25T22:25:05Z,PI6BLA,PI1SHB,42(11/12),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737843907,2025-01-25T22:25:07Z,PD3V-10,ON0ANT-10?,58(19/18),0,!,PD3V-10,T#,51.601833,5.228167,,,20.1,,,,"DireWolf, WB2OSZ",,,Digipeater Haaren JO21OO
0,1737843908,2025-01-25T22:25:08Z,PI6BLA,ON0ANT-10,77(19/17),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737843925,2025-01-25T22:25:25Z,PA5MB-10,ON0ANT-10?,79(17/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737843933,2025-01-25T22:25:33Z,ON0ANT-10,ON0ANT-10,80(19/19),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737843934,2025-01-25T22:25:34Z,ON0ANT-10,PI1SHB,47(12/12),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737843968,2025-01-25T22:26:08Z,PI1SHB,PI1SHB,45(12/12),0,;,PI6SHB,/r,51.699667,5.347333,,,,1242.350,+2800,71.9,>40 APRSmax,,,0
0,1737843987,2025-01-25T22:26:27Z,ON7DE,ON0ANT-10,74(19/17),0,;,PRA shack,\C,51.013000,4.304667,,,,,,,UIview 32 bit apps,,,PRA shack open every friday 19.30 LT
0,1737843988,2025-01-25T22:26:28Z,ON7DE,PI1SHB?,68(12/12),1,;,PRA shack,\C,51.013000,4.304667,,,,,,,UIview 32 bit apps,,,PRA shack open every friday 19.30 LT
0,1737843990,2025-01-25T22:26:30Z,PD2PRT-9,PD2PRT-9,53(13/13),0,`,PD2PRT-9,/>,52.218500,5.174000,0.0,,,,,,Yaesu FTM-400DR,In Service,,
0,1737843991,2025-01-25T22:26:31Z,PD2PRT-9,PI1DRV,50(19/20),0,`,PD2PRT-9,/>,52.218500,5.174000,0.0,,,,,,Yaesu FTM-400DR,In Service,,
0,1737843994,2025-01-25T22:26:34Z,PI1SHB,PI1SHB,44(11/11),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737844000,2025-01-25T22:26:40Z,ON7DE,ON0ANT-10,75(19/18),0,=,ON7DE,L#,50.999000,4.310667,,,,,,,UIview 32 bit apps,,,2/Home Station {UIV32N}
0,1737844001,2025-01-25T22:26:41Z,ON7DE,PI1SHB?,66(11/14),1,=,ON7DE,L#,50.999000,4.310667,,,,,,,UIview 32 bit apps,,,2/Home Station {UIV32N}
0,1737844007,2025-01-25T22:26:47Z,PB2N-10,PI1DRV,52(19/21),0,`,PB2N-10,YY,52.436667,4.818500,0.0,,,,,,Mic-Emsg,Off Duty,,_1
0,1737844018,2025-01-25T22:26:58Z,ON7DE,ON0ANT-10,79(18/18),0,>,ON7DE,/ ,,,,,,,,,UIview 32 bit apps,,,oper. Eddy  QTH Londerzeel JO20DX
0,1737844019,2025-01-25T22:26:59Z,ON7DE,PI1SHB?,45(12/12),0,>,ON7DE,/ ,,,,,,,,,UIview 32 bit apps,,,oper. Eddy  QTH Londerzeel JO20DX
0,1737844029,2025-01-25T22:27:09Z,ON7DE,ON0ANT-10,75(18/19),0,<,ON7DE,/ ,,,,,,,,,UIview 32 bit apps,,,"IGATE,MSG_CNT=0,LOC_CNT=24"
0,1737844030,2025-01-25T22:27:10Z,ON7DE,PI1SHB?,63(14/12),1,<,ON7DE,/ ,,,,,,,,,UIview 32 bit apps,,,"IGATE,MSG_CNT=0,LOC_CNT=24"
0,1737844043,2025-01-25T22:27:23Z,PI1DRV,PI1DRV,52(19/21),0,!,PI1DRV,T#,52.208167,4.881667,,,,,,,"DireWolf, WB2OSZ",,,/Digi Mijdrecht (DireWolf 1.4)
0,1737844051,2025-01-25T22:27:31Z,PI1DFT-2,PI1SHB,46(13/14),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737844053,2025-01-25T22:27:33Z,PI1DFT-2,ON0ANT-10?,79(19/18),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737844073,2025-01-25T22:27:53Z,PI1SHB,PI1SHB,41(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737844074,2025-01-25T22:27:54Z,PI1SHB,PI1SHB,41(11/11),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737844139,2025-01-25T22:28:59Z,F8KIA-3,ON0ANT-10?,82(19/18),0,!,F8KIA-3,/#,50.187333,3.835333,,,,,,,Xastir,,,DIGI APRS ADRASEC 59 4.7V
0,1737844157,2025-01-25T22:29:17Z,PA5MB-10,ON0ANT-10,73(19/17),0,@,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,PA5MB Solar and Wind powered: info on https://www.qrz.com/db/PA5MB
0,1737844159,2025-01-25T22:29:19Z,PA5MB-10,PI1SHB?,38(11/11),0,@,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,PA5MB Solar and Wind powered: info on https://www.qrz.com/db/PA5MB
0,1737844164,2025-01-25T22:29:24Z,PE1FTV-10,PI1SHB?,44(11/14),0,!,PE1FTV-10,/I,51.352833,5.385000,,,,,,,"DireWolf, WB2OSZ",,,IGate Riethoven
0,1737844198,2025-01-25T22:29:58Z,DB0ET,PI1SHB,43(11/12),0,>,DB0ET,/ ,,,,,,,,,Tiny Track,,,APRS Digi LH Campen Sys U=13.2V t=18C/65F
0,1737844233,2025-01-25T22:30:33Z,ON0ANT-10,ON0ANT-10,80(19/18),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737844234,2025-01-25T22:30:34Z,ON0ANT-10,PI1SHB,40(12/11),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737844250,2025-01-25T22:30:50Z,ON0CVH-10,ON0ANT-10?,77(19/18),0,!,ON0CVH-10,T&,50.717000,4.384167,,,,,,,>40 APRSmax,,,Tx-IGate & digipeater - Waterloo - Belgium
0,1737844254,2025-01-25T22:30:54Z,PI1SHB,PI1SHB,44(12/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737844262,2025-01-25T22:31:02Z,PI1SHB,PI1SHB,39(11/12),0,;,PI4SHB,C-,51.694667,5.265500,,,,145.250,,,>40 APRSmax,,, VERON A25 's-Hertogenbosch
0,1737844309,2025-01-25T22:31:49Z,PD5RT-15,PI1SHB,36(11/11),0,D,PD5RT-15,/v,,,,,,,,,,,,
0,1737844340,2025-01-25T22:32:20Z,ON0ABT-2,ON0ANT-10,76(18/18),0,=,ON0ABT-2,2#,51.115167,3.315500,,,,,,,SQ3PLX http://microsat.com.pl/,,, DIGI Beernem - WOC vzw
0,1737844341,2025-01-25T22:32:21Z,ON0ABT-2,PI1SHB?,43(11/12),0,=,ON0ABT-2,2#,51.115167,3.315500,,,,,,,SQ3PLX http://microsat.com.pl/,,, DIGI Beernem - WOC vzw
0,1737844351,2025-01-25T22:32:31Z,PI1DFT-2,PI1SHB,40(13/13),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737844360,2025-01-25T22:32:40Z,PD3V,PI1SHB?,48(11/12),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737844361,2025-01-25T22:32:41Z,PI1SHB,PI1SHB,35(11/11),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737844365,2025-01-25T22:32:45Z,PD3V,ON0ANT-10?,76(18/18),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737844368,2025-01-25T22:32:48Z,PA5MB-10,ON0ANT-10?,77(18/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737844374,2025-01-25T22:32:54Z,ON4NS,ON0ANT-10?,71(18/18),0,=,ON4NS,\-,51.147667,3.191833,,,,,,,UIview 32 bit apps,,,_QRV_R2_ON0WV {UIV32}
0,1737844383,2025-01-25T22:33:03Z,PA5MB-10,ON0ANT-10?,77(18/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737844397,2025-01-25T22:33:17Z,PA5MB-10,ON0ANT-10?,75(18/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737844423,2025-01-25T22:33:43Z,PA5MB-10,ON0ANT-10?,77(18/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737844433,2025-01-25T22:33:53Z,PA5MB-10,ON0ANT-10?,76(18/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737844446,2025-01-25T22:34:06Z,ON7DS,ON0ANT-10?,57(18/19),0,',ON7DS,/#,51.116667,4.472333,0.0,,,,,,Kenwood TM-D710,In Service,,APRS DIGIPEATER KONTICH
0,1737844460,2025-01-25T22:34:20Z,PA5MB-10,ON0ANT-10?,72(18/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737844470,2025-01-25T22:34:30Z,PA5MB-10,ON0ANT-10?,76(18/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737844505,2025-01-25T22:35:05Z,PI6BLA,PI1SHB,43(11/12),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737844506,2025-01-25T22:35:06Z,PI1SHB,PI1SHB,41(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737844509,2025-01-25T22:35:09Z,PI6BLA,ON0ANT-10,86(19/18),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737844510,2025-01-25T22:35:10Z,PI1SHB,PI1SHB,45(11/12),0,=,PI1SHB,/#,51.700333,5.346333,,,,,,,APRSISCE win32 version,,,/2m Digi/IGate 's-Hertogenbosch
